178.454;266
178.503;238
178.553;226
178.603;227
178.653;211
178.703;194
178.753;207
178.803;250
178.853;279
178.902;304
178.952;337
179.002;367
179.052;360
179.102;343
179.152;352
179.202;361
179.252;344
179.302;332
179.351;321
179.401;306
179.451;306
179.501;267
179.551;175
179.601;103
179.651;123
179.701;224
179.751;323
179.8;388
179.85;395
179.9;369
179.95;363
180;384
180.025;395
180.05;383
180.075;352
180.1;319
180.125;293
180.15;286
180.175;281
180.2;244
180.224;190
180.249;135
180.274;71
180.299;-22
180.324;-94
180.349;-109
180.374;-66
180.399;7
180.424;49
180.449;97
180.474;168
180.499;253
180.524;321
180.549;322
180.574;319
180.599;356
180.624;388
180.649;406
180.673;469
180.698;583
180.723;662
180.748;661
180.773;636
180.798;673
180.823;749
180.848;794
180.873;842
180.898;964
180.923;1092
180.948;1179
180.973;1213
180.998;1225
181.023;1246
181.048;1282
181.073;1298
181.098;1292
181.122;1320
181.147;1361
181.172;1408
181.197;1431
181.222;1454
181.247;1446
181.272;1357
181.297;1258
181.322;1213
181.347;1194
181.372;1193
181.397;1162
181.422;1075
181.447;954
181.472;866
181.497;785
181.522;688
181.546;638
181.571;660
181.596;660
181.621;567
181.646;436
181.671;348
181.696;330
181.721;301
181.746;212
181.771;106
181.796;56
181.821;29
181.846;-65
181.871;-165
181.896;-192
181.921;-166
181.946;-127
181.971;-68
181.995;-8
182.02;37
182.045;94
182.07;158
182.095;254
182.12;335
182.145;348
182.17;351
182.195;396
182.22;498
182.245;551
182.27;502
182.295;434
182.32;374
182.345;354
182.37;369
182.395;384
182.42;407
182.444;471
182.469;560
182.494;637
182.519;663
182.544;696
182.569;771
182.594;866
182.619;925
182.644;880
182.669;768
182.694;683
182.719;633
182.744;622
182.769;627
182.794;593
182.819;544
182.844;489
182.868;431
182.893;386
182.918;357
182.943;321
182.968;275
182.993;238
183.018;198
183.043;102
183.068;-53
183.093;-220
183.118;-331
183.143;-381
183.168;-398
183.193;-393
183.218;-408
183.243;-459
183.268;-541
183.293;-651
183.317;-769
183.342;-852
183.367;-876
183.392;-874
183.417;-887
183.442;-952
183.467;-1019
183.492;-1049
183.517;-1060
183.542;-1068
183.567;-1070
183.592;-1078
183.617;-1067
183.642;-1056
183.667;-1006
183.692;-904
183.717;-813
183.741;-742
183.766;-681
183.791;-590
183.816;-465
183.841;-316
183.866;-190
183.891;-130
183.916;-126
183.941;-86
183.966;-2
183.991;54
184.016;86
184.041;120
184.066;164
184.091;210
184.116;268
184.141;356
184.166;420
184.19;419
184.215;343
184.24;263
184.265;203
184.29;187
184.315;218
184.34;255
184.365;291
184.39;261
184.415;0
184.44;515
184.465;586
184.49;634
184.515;623
184.54;562
184.565;498
184.59;431
184.615;388
184.639;361
184.664;376
184.689;455
184.714;544
184.739;559
184.764;483
184.789;346
184.814;187
184.839;55
184.864;-51
184.889;-153
184.914;-220
184.939;-213
184.964;-130
184.989;-121
185.014;-224
185.039;-356
185.063;-455
185.088;-538
185.113;-619
185.138;-690
185.163;-782
185.188;-865
185.213;-930
185.238;-1011
185.263;-1109
185.288;-1176
185.313;-1213
185.338;-1259
185.363;-1298
185.388;-1284
185.413;-1258
185.438;-1245
185.463;-1225
185.488;-1159
185.512;-1072
185.537;-1017
185.562;-1049
185.587;-1127
185.612;-1141
185.637;-1095
185.662;-1045
185.687;-1014
185.712;-971
185.737;-889
185.762;-733
185.787;-534
185.812;-378
185.837;-264
185.862;-151
185.887;-48
185.912;43
185.937;97
185.961;117
185.986;107
186.011;131
186.036;224
186.061;318
186.086;333
186.111;291
186.136;228
186.161;192
186.186;149
186.211;74
186.236;56
186.261;104
186.286;176
186.311;155
186.336;29
186.361;-123
186.385;-239
186.41;-287
186.435;-285
186.46;-272
186.485;-228
186.51;-155
186.535;-114
186.56;-140
186.585;-182
186.61;-161
186.635;-82
186.66;-7
186.685;40
186.71;68
186.735;102
186.76;151
186.785;146
186.81;58
186.834;-82
186.859;-195
186.884;-224
186.909;-210
186.934;-150
186.959;-91
186.984;-53
187.009;-27
187.034;2
187.059;63
187.084;139
187.109;217
187.134;242
187.159;263
187.184;373
187.209;546
187.234;684
187.259;784
187.283;866
187.308;923
187.333;929
187.358;913
187.383;894
187.408;892
187.433;952
187.458;1031
187.483;1079
187.508;1143
187.533;1213
187.558;1230
187.583;1200
187.608;1169
187.633;1150
187.658;1119
187.683;1091
187.707;1086
187.732;1051
187.757;945
187.782;841
187.807;764
187.832;709
187.857;695
187.882;697
187.907;663
187.932;562
187.957;444
187.982;370
188.007;355
188.032;383
188.057;412
188.082;422
188.107;417
188.132;338
188.156;193
188.181;72
188.206;11
188.231;-2
188.256;-29
188.281;-102
188.306;-177
188.331;-209
188.356;-233
188.381;-297
188.406;-401
188.431;-484
188.456;-524
188.481;-541
188.506;-585
188.531;-610
188.556;-584
188.58;-506
188.605;-441
188.63;-426
188.655;-460
188.68;-470
188.705;-485
188.73;-523
188.755;-529
188.78;-501
188.805;-488
188.83;-496
188.855;-505
188.88;-553
188.905;-628
188.93;-627
188.955;-554
188.98;-446
189.005;-337
189.029;-249
189.054;-174
189.079;-107
189.104;-54
189.129;-30
189.154;-25
189.179;-12
189.204;32
189.229;75
189.254;110
189.279;105
189.304;76
189.329;85
189.354;118
189.379;137
189.404;143
189.429;207
189.454;301
189.478;347
189.503;334
189.528;293
189.553;242
189.578;212
189.603;214
189.628;218
189.653;215
189.678;211
189.703;216
189.728;248
189.753;268
189.778;243
189.803;159
189.828;61
189.853;3
189.878;-54
189.902;-143
189.927;-239
189.952;-305
189.977;-402
190.002;-456
190.027;-453
190.052;-469
190.077;-562
190.102;-676
190.127;-753
190.152;-793
190.177;-778
190.202;-707
190.227;-618
190.252;-577
190.277;-582
190.302;-594
190.327;-588
190.351;-557
190.376;-535
190.401;-486
190.426;-379
190.451;-267
190.476;-205
190.501;-110
190.526;53
190.551;173
190.576;225
190.601;278
190.626;345
190.651;431
190.676;523
190.701;609
190.726;669
190.751;722
190.776;804
190.8;899
190.825;934
190.85;898
190.875;866
190.9;850
190.925;855
190.95;850
190.975;844
191;868
191.025;903
191.05;916
191.075;894
191.1;837
191.125;713
191.15;594
191.175;516
191.2;467
191.224;425
191.249;386
191.274;356
191.299;310
191.324;256
191.349;187
191.374;110
191.399;43
191.424;-39
191.449;-139
191.474;-213
191.499;-239
191.524;-234
191.549;-257
191.574;-320
191.599;-373
191.624;-419
191.649;-437
191.673;-390
191.698;-292
191.723;-182
191.748;-106
191.773;-72
191.798;-89
191.823;-109
191.848;-96
191.873;-98
191.898;-89
191.923;-18
191.948;85
191.973;176
191.998;257
192.023;327
192.048;372
192.073;429
192.098;492
192.122;550
192.147;634
192.172;741
192.197;869
192.222;945
192.247;947
192.272;941
192.297;938
192.322;944
192.347;948
192.372;871
192.397;731
192.422;614
192.447;540
192.472;477
192.497;432
192.522;433
192.546;408
192.571;326
192.596;242
192.621;161
192.646;65
192.671;-45
192.696;-168
192.721;-245
192.746;-268
192.771;-294
192.796;-349
192.821;-431
192.846;-510
192.871;-598
192.896;-705
192.921;-801
192.946;-846
192.971;-818
192.995;-713
193.02;-638
193.045;-693
193.07;-785
193.095;-827
193.12;-865
193.145;-911
193.17;-942
193.195;-970
193.22;-1044
193.245;-1096
193.27;-1056
193.295;-960
193.32;-889
193.345;-850
193.37;-800
193.395;-756
193.42;-702
193.444;-644
193.469;-575
193.494;-507
193.519;-436
193.544;-364
193.569;-292
193.594;-216
193.619;-167
193.644;-166
193.669;-188
193.694;-207
193.719;-188
193.744;-123
193.769;-40
193.794;-1
193.819;-20
193.844;-72
193.868;-108
193.893;-153
193.918;-222
193.943;-277
193.968;-310
193.993;-356
194.018;-437
194.043;-527
194.068;-577
194.093;-601
194.118;-596
194.143;-554
194.168;-513
194.193;-517
194.218;-562
194.243;-582
194.268;-572
194.293;-580
194.317;-607
194.342;-599
194.367;-595
194.392;-589
194.417;-558
194.442;-531
194.467;-548
194.492;-599
194.517;-654
194.542;-702
194.567;-773
194.592;-852
194.617;-914
194.642;-933
194.667;-879
194.692;-842
194.717;-864
194.741;-906
194.766;-944
194.791;-1005
194.816;-1045
194.841;-1022
194.866;-1013
194.891;-1052
194.916;-1082
194.941;-1047
194.966;-1028
194.991;-1033
195.016;-1034
195.041;-1031
195.066;-1016
195.091;-1012
195.116;-1031
195.141;-1037
195.166;-1027
195.19;-973
195.215;-881
195.24;-786
195.265;-714
195.29;-681
195.315;-659
195.34;-617
195.365;-591
195.39;-584
195.415;-564
195.44;-523
195.465;-463
195.49;-415
195.515;-368
195.54;-347
195.565;-350
195.59;-338
195.615;-321
195.639;-317
195.664;-317
195.689;-300
195.714;-249
195.739;-185
195.764;-137
195.789;-116
195.814;-144
195.839;-202
195.864;-244
195.889;-222
195.914;-157
195.939;-116
195.964;-112
195.989;-116
196.014;-109
196.039;-97
196.063;-87
196.088;-66
196.113;-35
196.138;-39
196.163;-96
196.188;-182
196.213;-249
196.238;-315
196.263;-398
196.288;-506
196.313;-630
196.338;-710
196.363;-719
196.388;-713
196.413;-738
196.438;-805
196.463;-867
196.488;-895
196.512;-916
196.537;-918
196.562;-880
196.587;-824
196.612;-782
196.637;-766
196.662;-716
196.687;-627
196.712;-539
196.737;-483
196.762;-451
196.787;-377
196.812;-280
196.837;-174
196.862;-84
196.887;-4
196.912;40
196.937;27
196.961;6
196.986;41
197.011;117
197.036;152
197.061;115
197.086;38
197.111;-43
197.136;-62
197.161;-46
197.186;-46
197.211;-60
197.236;-102
197.261;-148
197.286;-180
197.311;-183
197.336;-143
197.361;-111
197.385;-146
197.41;-219
197.435;-299
197.46;-339
197.485;-368
197.51;-436
197.535;-514
197.56;-597
197.585;-706
197.61;-846
197.635;-963
197.66;-994
197.685;-994
197.71;-1014
197.735;-1045
197.76;-1076
197.785;-1105
197.81;-1158
197.834;-1221
197.859;-1283
197.884;-1327
197.909;-1341
197.934;-1314
197.959;-1227
197.984;-1134
198.009;-1091
198.034;-1083
198.059;-1090
198.084;-1095
198.109;-1076
198.134;-1054
198.159;-1043
198.184;-1037
198.209;-989
198.234;-919
198.259;-876
198.283;-870
198.308;-887
198.333;-898
198.358;-885
198.383;-829
198.408;-719
198.433;-544
198.458;-330
198.483;-152
198.508;-50
198.533;-13
198.558;-38
198.583;-93
198.608;-111
198.633;-85
198.658;-67
198.683;-52
198.707;-61
198.732;-115
198.757;-204
198.782;-298
198.807;-342
198.832;-321
198.857;-256
198.882;-203
198.907;-163
198.932;-148
198.957;-157
198.982;-161
199.007;-184
199.032;-194
199.057;-192
199.082;-201
199.107;-152
199.132;-66
199.156;5
199.181;47
199.206;96
199.231;146
199.256;165
199.281;156
199.306;144
199.331;147
199.356;175
199.381;174
199.406;142
199.431;106
199.456;74
199.481;49
199.506;41
199.531;43
199.556;59
199.58;64
199.605;74
199.63;112
199.655;152
199.68;201
199.705;274
199.73;355
199.755;405
199.78;430
199.805;470
199.83;522
199.855;548
199.88;557
199.905;567
199.93;594
199.955;651
199.98;718
200.005;774
200.029;844
200.054;930
200.079;987
200.104;1000
200.129;959
200.154;872
200.179;766
200.204;705
200.229;695
200.254;678
200.279;667
200.304;684
200.329;719
200.354;707
200.379;659
200.404;573
200.429;505
200.454;483
200.478;484
200.503;530
200.528;596
200.553;620
200.578;572
200.603;517
200.628;515
200.653;539
200.678;550
200.703;521
200.728;453
200.753;388
200.778;372
200.803;387
200.828;372
200.853;330
200.878;281
200.902;223
200.927;209
200.952;251
200.977;276
201.002;252
201.027;202
201.052;126
201.077;16
201.102;-106
201.127;-218
201.152;-323
201.177;-368
201.202;-360
201.227;-348
201.252;-326
201.277;-290
201.302;-263
201.327;-286
201.351;-310
201.376;-295
201.401;-294
201.426;-354
201.451;-422
201.476;-447
201.501;-444
201.526;-408
201.551;-334
201.576;-210
201.601;-59
201.626;98
201.651;216
201.676;291
201.701;325
201.726;351
201.751;384
201.776;436
201.8;485
201.825;482
201.85;400
201.875;282
201.9;221
201.925;283
201.95;386
201.975;456
202;483
202.025;508
202.05;521
202.075;500
202.1;476
202.125;513
202.15;555
202.175;586
202.2;605
202.224;586
202.249;523
202.274;436
202.299;389
202.324;364
202.349;323
202.374;231
202.399;153
202.424;113
202.449;94
202.474;42
202.499;-60
202.524;-173
202.549;-316
202.574;-450
202.599;-524
202.624;-528
202.649;-522
202.673;-558
202.698;-595
202.723;-601
202.748;-581
202.773;-543
202.798;-504
202.823;-498
202.848;-510
202.873;-501
202.898;-474
202.923;-473
202.948;-465
202.973;-451
202.998;-426
203.023;-363
203.048;-275
203.073;-205
203.098;-139
203.122;-46
203.147;42
203.172;128
203.197;233
203.222;317
203.247;372
203.272;398
203.297;402
203.322;408
203.347;419
203.372;468
203.397;547
203.422;614
203.447;660
203.472;687
203.497;676
203.522;628
203.546;539
203.571;468
203.596;465
203.621;493
203.646;478
203.671;457
203.696;429
203.721;409
203.746;402
203.771;392
203.796;349
203.821;255
203.846;143
203.871;54
203.896;-56
203.921;-181
203.946;-291
203.971;-358
203.995;-388
204.02;-397
204.045;-394
204.07;-375
204.095;-356
204.12;-342
204.145;-358
204.17;-358
204.195;-321
204.22;-283
204.245;-264
204.27;-258
204.295;-266
204.32;-288
204.345;-340
204.37;-402
204.395;-443
204.42;-440
204.444;-363
204.469;-270
204.494;-184
204.519;-85
204.544;-2
204.569;29
204.594;40
204.619;48
204.644;38
204.669;42
204.694;96
204.719;177
204.744;248
204.769;288
204.794;285
204.819;231
204.844;162
204.868;124
204.893;91
204.918;28
204.943;-35
204.968;-69
204.993;-113
205.018;-228
205.043;-394
205.068;-523
205.093;-607
205.118;-690
205.143;-786
205.168;-864
205.193;-905
205.218;-903
205.243;-893
205.268;-908
205.293;-951
205.317;-1001
205.342;-1024
205.367;-1012
205.392;-997
205.417;-989
205.442;-974
205.467;-987
205.492;-1054
205.517;-1115
205.542;-1122
205.567;-1089
205.592;-1069
205.617;-1108
205.642;-1173
205.667;-1225
205.692;-1242
205.717;-1242
205.741;-1245
205.766;-1255
205.791;-1292
205.816;-1344
205.841;-1356
205.866;-1309
205.891;-1233
205.916;-1174
205.941;-1121
205.966;-1091
205.991;-1059
206.016;-1019
206.041;-1011
206.066;-1038
206.091;-1078
206.116;-1095
206.141;-1063
206.166;-973
206.19;-863
206.215;-768
206.24;-684
206.265;-601
206.29;-555
206.315;-548
206.34;-529
206.365;-503
206.39;-515
206.415;-595
206.44;-720
206.465;-811
206.49;-848
206.515;-866
206.54;-890
206.565;-914
206.59;-947
206.615;-962
206.639;-946
206.664;-927
206.689;-917
206.714;-936
206.739;-947
206.764;-946
206.789;-947
206.814;-951
206.839;-942
206.864;-962
206.889;-1018
206.914;-1065
206.939;-1067
206.964;-1059
206.989;-1096
207.014;-1153
207.039;-1229
207.063;-1325
207.088;-1412
207.113;-1443
207.138;-1447
207.163;-1484
207.188;-1511
207.213;-1477
207.238;-1474
207.263;-1538
207.288;-1635
207.313;-1711
207.338;-1745
207.363;-1774
207.388;-1792
207.413;-1800
207.438;-1789
207.463;-1797
207.488;-1821
207.512;-1794
207.537;-1726
207.562;-1665
207.587;-1654
207.612;-1674
207.637;-1688
207.662;-1693
207.687;-1705
207.712;-1732
207.737;-1733
207.762;-1689
207.787;-1616
207.812;-1534
207.837;-1450
207.862;-1361
207.887;-1262
207.912;-1170
207.937;-1150
207.961;-1172
207.986;-1167
208.011;-1140
208.036;-1135
208.061;-1180
208.086;-1207
208.111;-1201
208.136;-1209
208.161;-1261
208.186;-1297
208.211;-1291
208.236;-1252
208.261;-1189
208.286;-1120
208.311;-1015
208.336;-889
208.361;-790
208.385;-747
208.41;-723
208.435;-720
208.46;-742
208.485;-780
208.51;-806
208.535;-820
208.56;-833
208.585;-845
208.61;-913
208.635;-1045
208.66;-1139
208.685;-1154
208.71;-1149
208.735;-1148
208.76;-1116
208.785;-1084
208.81;-1070
208.834;-1103
208.859;-1161
208.884;-1217
208.909;-1309
208.934;-1387
208.959;-1437
208.984;-1452
209.009;-1431
209.034;-1404
209.059;-1372
209.084;-1338
209.109;-1308
209.134;-1257
209.159;-1184
209.184;-1123
209.209;-1111
209.234;-1089
209.259;-1033
209.283;-985
209.308;-986
209.333;-979
209.358;-934
209.383;-882
209.408;-818
209.433;-735
209.458;-638
209.483;-557
209.508;-527
209.533;-553
209.558;-578
209.583;-612
209.608;-645
209.633;-651
209.658;-656
209.683;-651
209.707;-655
209.732;-691
209.757;-768
209.782;-845
209.807;-889
209.832;-929
209.857;-977
209.882;-1045
209.907;-1083
209.932;-1058
209.957;-1028
209.982;-1007
210.007;-1032
210.032;-1114
210.057;-1201
210.082;-1247
210.107;-1274
210.132;-1338
210.156;-1426
210.181;-1497
210.206;-1583
210.231;-1710
210.256;-1842
210.281;-1945
210.306;-1982
210.331;-1933
210.356;-1833
210.381;-1747
210.406;-1722
210.431;-1753
210.456;-1825
210.481;-1857
210.506;-1819
210.531;-1789
210.556;-1839
210.58;-1931
210.605;-1982
210.63;-1960
210.655;-1909
210.68;-1871
210.705;-1829
210.73;-1800
210.755;-1781
210.78;-1762
210.805;-1678
210.83;-1555
210.855;-1494
210.88;-1465
210.905;-1411
210.93;-1323
210.955;-1260
210.98;-1244
211.005;-1237
211.029;-1202
211.054;-1124
211.079;-1018
211.104;-933
211.129;-887
211.154;-893
211.179;-939
211.204;-957
211.229;-945
211.254;-928
211.279;-930
211.304;-955
211.329;-986
211.354;-1037
211.379;-1108
211.404;-1177
211.429;-1248
211.454;-1293
211.478;-1277
211.503;-1190
211.528;-1096
211.553;-1015
211.578;-965
211.603;-912
211.628;-842
211.653;-771
211.678;-721
211.703;-707
211.728;-705
211.753;-654
211.778;-627
211.803;-656
211.828;-695
211.853;-720
211.878;-751
211.902;-765
211.927;-756
211.952;-748
211.977;-753
212.002;-731
212.027;-671
212.052;-611
212.077;-572
212.102;-556
212.127;-561
212.152;-572
212.177;-550
212.202;-490
212.227;-440
212.252;-439
212.277;-476
212.302;-504
212.327;-535
212.351;-525
212.376;-488
212.401;-477
212.426;-451
212.451;-349
212.476;-194
212.501;-43
212.526;73
212.551;169
212.576;232
212.601;213
212.626;143
212.651;68
212.676;1
212.701;-69
212.726;-140
212.751;-183
212.776;-166
212.8;-101
212.825;-33
212.85;29
212.875;86
212.9;111
212.925;66
212.95;-11
212.975;-72
213;-62
213.025;-48
213.05;-63
213.075;-70
213.1;-80
213.125;-95
213.15;-121
213.175;-132
213.2;-119
213.224;-129
213.249;-170
213.274;-209
213.299;-216
213.324;-173
213.349;-172
213.374;-196
213.399;-226
213.424;-276
213.449;-297
213.474;-284
213.499;-297
213.524;-393
213.549;-531
213.574;-641
213.599;-671
213.624;-678
213.649;-691
213.673;-733
213.698;-814
213.723;-899
213.748;-941
213.773;-912
213.798;-865
213.823;-855
213.848;-858
213.873;-817
213.898;-769
213.923;-750
213.948;-754
213.973;-736
213.998;-692
214.023;-638
214.048;-540
214.073;-428
214.098;-317
214.122;-194
214.147;-73
214.172;27
214.197;102
214.222;147
214.247;199
214.272;225
214.297;185
214.322;137
214.347;139
214.372;183
214.397;224
214.422;247
214.447;244
214.472;232
214.497;182
214.522;156
214.546;213
214.571;317
214.596;405
214.621;440
214.646;486
214.671;541
214.696;563
214.721;546
214.746;494
214.771;440
214.796;381
214.821;313
214.846;271
214.871;228
214.896;168
214.921;93
214.946;9
214.971;-82
214.995;-174
215.02;-240
215.045;-281
215.07;-333
215.095;-389
215.12;-444
215.145;-501
215.17;-589
215.195;-692
215.22;-798
215.245;-914
215.27;-981
215.295;-976
215.32;-893
215.345;-771
215.37;-687
215.395;-702
215.42;-762
215.444;-775
215.469;-717
215.494;-670
215.519;-634
215.544;-583
215.569;-519
215.594;-456
215.619;-428
215.644;-414
215.669;-366
215.694;-264
215.719;-138
215.744;-35
215.769;81
215.794;252
215.819;413
215.844;486
215.868;473
215.893;430
215.918;409
215.943;467
215.968;578
215.993;683
216.018;730
216.043;696
216.068;614
216.093;554
216.118;550
216.143;526
216.168;461
216.193;427
216.218;465
216.243;523
216.268;546
216.293;529
216.317;505
216.342;491
216.367;481
216.392;437
216.417;350
216.442;265
216.467;223
216.492;214
216.517;180
216.542;129
216.567;88
216.592;45
216.617;11
216.642;37
216.667;110
216.692;174
216.717;199
216.741;215
216.766;210
216.791;153
216.816;36
216.841;-86
216.866;-160
216.891;-206
216.916;-228
216.941;-204
216.966;-163
216.991;-130
217.016;-80
217.041;-46
217.066;-51
217.091;-74
217.116;-52
217.141;39
217.166;121
217.19;188
217.215;231
217.24;235
217.265;238
217.29;240
217.315;229
217.34;231
217.365;260
217.39;291
217.415;324
217.44;346
217.465;334
217.49;319
217.515;310
217.54;315
217.565;314
217.59;290
217.615;237
217.639;159
217.664;75
217.689;4
217.714;-45
217.739;-82
217.764;-94
217.789;-82
217.814;-52
217.839;10
217.864;96
217.889;152
217.914;116
217.939;6
217.964;-95
217.989;-158
218.014;-188
218.039;-195
218.063;-221
218.088;-266
218.113;-339
218.138;-433
218.163;-499
218.188;-514
218.213;-493
218.238;-493
218.263;-498
218.288;-461
218.313;-397
218.338;-336
218.363;-286
218.388;-262
218.413;-247
218.438;-237
218.463;-255
218.488;-285
218.512;-309
218.537;-294
218.562;-272
218.587;-239
218.612;-210
218.637;-234
218.662;-266
218.687;-230
218.712;-117
218.737;10
218.762;109
218.787;193
218.812;262
218.837;320
218.862;336
218.887;308
218.912;235
218.937;166
218.961;161
218.986;181
219.011;209
219.036;249
219.061;272
219.086;274
219.111;277
219.136;286
219.161;262
219.186;197
219.211;130
219.236;117
219.261;127
219.286;120
219.311;93
219.336;104
219.361;126
219.385;122
219.41;104
219.435;97
219.46;133
219.485;192
219.51;231
219.535;205
219.56;92
219.585;-53
219.61;-153
219.635;-181
219.66;-166
219.685;-178
219.71;-223
219.735;-296
219.76;-379
219.785;-428
219.81;-454
219.834;-496
219.859;-568
219.884;-674
219.909;-754
219.934;-792
219.959;-815
219.984;-853
220.009;-883
220.034;-908
220.059;-936
220.084;-966
220.109;-987
220.134;-1020
220.159;-1042
220.184;-1047
220.209;-1053
220.234;-1048
220.259;-1024
220.283;-965
220.308;-881
220.333;-817
220.358;-749
220.383;-698
220.408;-661
220.433;-616
220.458;-575
220.483;-511
220.508;-397
220.533;-277
220.558;-206
220.583;-200
220.608;-234
220.633;-269
220.658;-241
220.683;-149
